,playerId,BattingOrder,PA
208,18882,4,84
209,18900,4,1
210,19197,4,7
211,19198,4,55
212,19238,4,13
213,19251,4,547
214,19252,4,31
215,19260,4,114
216,19262,4,5
217,19273,4,55
218,19287,4,587
219,19290,4,293
220,19293,4,1
221,19294,4,0
222,19339,4,4
223,19352,4,169
224,19354,4,48
225,19363,4,107
226,19452,4,22
227,19455,4,5
228,19514,4,7
229,19522,4,8
230,19556,4,30
231,19562,4,2
232,19566,4,8
233,19599,4,10
234,19600,4,100
235,19610,4,156
236,19611,4,154
237,19612,4,14
238,19627,4,163
239,19683,4,11
240,19698,4,41
241,19709,4,31
242,19717,4,14
243,19734,4,4
244,19779,4,0
245,19818,4,20
246,19828,4,3
247,19858,4,9
248,19864,4,6
249,19878,4,3
250,19890,4,3
251,19892,4,1
252,19901,4,30
253,19913,4,132
254,19918,4,107
255,19921,4,1
256,19928,4,3
257,19931,4,3
258,19950,4,9
259,19953,4,66
260,19956,4,21
261,19958,4,4
262,20002,4,2
263,20036,4,116
264,20043,4,12
265,20123,4,39
266,20126,4,1
267,20157,4,2
268,20178,4,1
269,20202,4,4
270,20220,4,5
271,20242,4,1
272,20287,4,1
273,20308,4,3
274,20311,4,1
275,20321,4,9
276,20325,4,72
277,20391,4,9
278,20437,4,28
279,20454,4,185
280,20503,4,45
281,20529,4,53
282,20531,4,0
283,20536,4,1
284,20538,4,38
285,20543,4,17
286,20599,4,1
287,20805,4,1
288,20970,4,58
289,21078,4,1
290,21293,4,1
291,21454,4,9
292,21497,4,15
293,21501,4,58
294,21524,4,1
295,21534,4,188
296,21547,4,0
297,21558,4,4
298,21560,4,6
299,21562,4,0
300,21614,4,4
301,21618,4,88
302,21622,4,2
303,21635,4,44
304,21707,4,4
305,21746,4,1
306,21780,4,4
307,21840,4,8
308,21853,4,0
309,21897,4,10
310,21987,4,7
311,22054,4,1
312,22117,4,25
313,22168,4,2
314,22186,4,2
315,22197,4,202
316,22209,4,1
317,22217,4,8
318,22244,4,127
319,22261,4,3
320,22263,4,18
321,22266,4,5
322,22275,4,28
323,22277,4,0
324,22458,4,0
325,22514,4,87
326,22515,4,2
327,22532,4,2
328,22542,4,4
329,22558,4,89
330,22563,4,4
331,22581,4,2
332,22650,4,16
333,22664,4,0
334,22715,4,20
335,22842,4,4
336,23003,4,17
337,23264,4,2
338,23312,4,6
339,23359,4,33
340,23401,4,0
341,23565,4,50
342,23667,4,45
343,23695,4,4
344,23697,4,4
345,23733,4,1
346,23788,4,1
347,23818,4,1
348,23985,4,2
349,24262,4,2
350,24336,4,0
351,24451,4,1
352,24589,4,1
353,24610,4,1
354,24617,4,7
355,24618,4,14
356,24655,4,67
357,24679,4,1
358,24703,4,1
359,24729,4,56
360,24770,4,14
361,24782,4,7
362,24934,4,5
363,25111,4,2
364,25332,4,4
365,25505,4,1
366,25660,4,5
367,25764,4,48
368,25805,4,14
369,25813,4,3
370,25816,4,30
371,25867,4,1
372,25961,4,270
373,25976,4,5
374,26121,4,4
375,26151,4,4
376,26197,4,82
377,26289,4,38
378,26294,4,2
379,26299,4,54
380,26323,4,147
381,26365,4,1
382,26368,4,35
383,26396,4,1
384,26420,4,2
385,26438,4,8
386,26466,4,8
387,26467,4,3
388,26477,4,10
389,26517,4,0
390,26668,4,183
391,27465,4,175
392,27467,4,2
393,27475,4,22
394,27478,4,36
395,27534,4,8
396,27562,4,38
397,27577,4,2
398,27604,4,1
399,27615,4,16
400,27647,4,2
401,27676,4,29
402,27684,4,30
403,27690,4,6
404,27815,4,5
405,29591,4,4
406,29617,4,27
407,29622,4,106
408,29715,4,2
409,30011,4,44
410,30116,4,205
411,31837,4,201
