,playerId,BattingOrder,PA
143,15161,7,137
144,15172,7,1
145,15194,7,16
146,15214,7,33
147,15223,7,119
148,15271,7,6
149,15274,7,23
150,15279,7,21
151,15362,7,47
152,15464,7,138
153,15491,7,20
154,15518,7,15
155,15585,7,69
156,15653,7,105
157,15654,7,61
158,15674,7,18
159,15676,7,8
160,15679,7,20
161,15711,7,44
162,15730,7,7
163,15794,7,27
164,15878,7,18
165,15905,7,4
166,15937,7,56
167,15941,7,34
168,15983,7,23
169,15998,7,26
170,16153,7,9
171,16219,7,15
172,16252,7,8
173,16337,7,26
174,16357,7,50
175,16376,7,9
176,16403,7,12
177,16424,7,4
178,16426,7,8
179,16434,7,133
180,16442,7,29
181,16451,7,10
182,16496,7,0
183,16505,7,49
184,16512,7,106
185,16530,7,23
186,16535,7,77
187,16556,7,36
188,16572,7,19
189,16593,7,1
190,16622,7,36
191,16623,7,7
192,16686,7,17
193,16725,7,14
194,16930,7,56
195,16939,7,45
196,17022,7,58
197,17027,7,12
198,17040,7,1
199,17128,7,12
200,17161,7,14
201,17232,7,1
202,17273,7,39
203,17321,7,28
204,17338,7,96
205,17452,7,104
206,17484,7,1
207,17548,7,10
208,17620,7,41
209,17696,7,50
210,17710,7,28
211,17737,7,3
212,17766,7,20
213,17838,7,4
214,17893,7,27
215,17901,7,5
216,17907,7,12
217,17919,7,2
218,17929,7,52
219,17932,7,18
220,17954,7,8
221,17982,7,82
222,17988,7,69
223,17992,7,4
224,18015,7,160
225,18030,7,76
226,18032,7,29
227,18036,7,14
228,18042,7,38
229,18054,7,17
230,18063,7,5
231,18067,7,4
232,18123,7,0
233,18171,7,4
234,18217,7,6
235,18289,7,67
236,18316,7,7
237,18363,7,1
238,18395,7,7
239,18564,7,36
240,18568,7,1
241,18577,7,20
242,18607,7,24
243,18795,7,78
244,18819,7,23
245,18821,7,6
246,18839,7,4
247,18882,7,3
248,18887,7,18
249,18889,7,17
250,18900,7,20
251,19151,7,13
252,19198,7,49
253,19252,7,27
254,19260,7,4
255,19262,7,51
256,19273,7,60
257,19293,7,84
258,19296,7,37
259,19318,7,40
260,19339,7,34
261,19352,7,77
262,19354,7,49
263,19358,7,12
264,19363,7,66
265,19392,7,43
266,19432,7,1
267,19452,7,9
268,19455,7,81
269,19458,7,11
270,19470,7,40
271,19508,7,1
272,19514,7,53
273,19522,7,24
274,19562,7,30
275,19566,7,8
276,19599,7,127
277,19600,7,14
278,19610,7,27
279,19627,7,7
280,19683,7,12
281,19698,7,40
282,19717,7,7
283,19734,7,19
284,19779,7,15
285,19788,7,17
286,19806,7,5
287,19818,7,23
288,19828,7,2
289,19844,7,6
290,19858,7,89
291,19864,7,74
292,19873,7,7
293,19878,7,4
294,19890,7,46
295,19892,7,12
296,19896,7,34
297,19901,7,75
298,19913,7,80
299,19918,7,168
300,19921,7,19
301,19928,7,2
302,19931,7,0
303,19948,7,1
304,19950,7,72
305,19953,7,82
306,19956,7,33
307,19957,7,0
308,19958,7,12
309,19960,7,9
310,19964,7,1
311,19966,7,21
312,19983,7,25
313,19997,7,53
314,20002,7,0
315,20017,7,11
316,20036,7,20
317,20054,7,15
318,20056,7,59
319,20123,7,1
320,20126,7,44
321,20157,7,33
322,20178,7,146
323,20202,7,113
324,20220,7,8
325,20242,7,22
326,20275,7,8
327,20308,7,44
328,20311,7,172
329,20321,7,45
330,20325,7,4
331,20352,7,16
332,20391,7,19
333,20404,7,21
334,20437,7,8
335,20454,7,24
336,20505,7,124
337,20521,7,11
338,20529,7,32
339,20536,7,5
340,20538,7,11
341,20543,7,93
342,20572,7,32
343,20599,7,8
344,20626,7,12
345,20805,7,10
346,20970,7,21
347,21078,7,11
348,21270,7,18
349,21454,7,19
350,21479,7,2
351,21497,7,22
352,21501,7,16
353,21523,7,4
354,21524,7,39
355,21534,7,69
356,21538,7,34
357,21547,7,17
358,21558,7,53
359,21560,7,27
360,21562,7,9
361,21614,7,33
362,21618,7,206
363,21622,7,64
364,21635,7,31
365,21636,7,111
366,21693,7,19
367,21707,7,101
368,21716,7,34
369,21746,7,11
370,21780,7,6
371,21837,7,21
372,21840,7,42
373,21853,7,43
374,21865,7,17
375,21897,7,123
376,21987,7,72
377,22054,7,12
378,22117,7,28
379,22168,7,73
380,22169,7,4
381,22184,7,80
382,22186,7,162
383,22197,7,3
384,22209,7,9
385,22217,7,82
386,22232,7,1
387,22244,7,50
388,22261,7,1
389,22263,7,51
390,22266,7,23
391,22274,7,23
392,22275,7,81
393,22458,7,125
394,22505,7,4
395,22514,7,77
396,22515,7,9
397,22532,7,28
398,22542,7,46
399,22557,7,1
400,22558,7,44
401,22563,7,106
402,22581,7,101
403,22650,7,47
404,22664,7,164
405,22715,7,23
406,22799,7,22
407,22823,7,47
408,22842,7,1
409,22871,7,65
410,22896,7,33
411,23003,7,84
412,23264,7,11
413,23312,7,14
414,23359,7,10
415,23378,7,9
416,23401,7,19
417,23565,7,15
418,23667,7,1
419,23690,7,33
420,23691,7,1
421,23695,7,51
422,23698,7,11
423,23733,7,185
424,23772,7,27
425,23788,7,12
426,23792,7,76
427,23800,7,60
428,23818,7,78
429,23985,7,38
430,23986,7,12
431,24064,7,78
432,24262,7,4
433,24273,7,81
434,24336,7,8
435,24400,7,6
436,24451,7,9
437,24485,7,3
438,24589,7,19
439,24617,7,50
440,24618,7,72
441,24655,7,24
442,24679,7,23
443,24703,7,26
444,24729,7,8
445,24770,7,198
446,24782,7,33
447,24934,7,31
448,25040,7,4
449,25055,7,3
450,25111,7,33
451,25332,7,44
452,25353,7,26
453,25459,7,24
454,25476,7,1
455,25479,7,40
456,25482,7,6
457,25493,7,1
458,25505,7,19
459,25569,7,42
460,25616,7,23
461,25643,7,20
462,25660,7,231
463,25768,7,15
464,25805,7,98
465,25807,7,40
466,25813,7,0
467,25816,7,149
468,25845,7,46
469,25867,7,0
470,25878,7,19
471,25931,7,51
472,25961,7,1
473,26031,7,30
474,26121,7,45
475,26123,7,98
476,26149,7,31
477,26151,7,4
478,26197,7,4
479,26208,7,4
480,26289,7,67
481,26294,7,39
482,26299,7,2
483,26319,7,24
484,26323,7,104
485,26365,7,8
486,26368,7,36
487,26396,7,36
488,26438,7,50
489,26466,7,57
490,26467,7,42
491,26477,7,3
492,26517,7,31
493,26668,7,27
494,27467,7,26
495,27475,7,118
496,27478,7,96
497,27490,7,22
498,27506,7,117
499,27534,7,6
500,27555,7,17
501,27562,7,8
502,27577,7,67
503,27615,7,36
504,27630,7,23
505,27647,7,81
506,27684,7,84
507,27690,7,24
508,27735,7,8
509,27769,7,2
510,27790,7,2
511,27815,7,58
512,27845,7,57
513,29591,7,26
514,29617,7,22
515,29622,7,18
516,29715,7,18
517,29766,7,4
518,29976,7,4
519,30011,7,56
520,30116,7,9
521,30162,7,74
522,31166,7,6
523,31347,7,4
524,31490,7,6
525,31837,7,1
