,playerId,BattingOrder,PA
114,15518,3,6
115,15585,3,1
116,15640,3,8
117,15653,3,36
118,15654,3,2
119,15674,3,2
120,15679,3,90
121,15711,3,5
122,15730,3,0
123,15794,3,1
124,15878,3,8
125,15905,3,1
126,15937,3,45
127,15986,3,250
128,15998,3,32
129,16153,3,3
130,16219,3,175
131,16252,3,5
132,16337,3,1
133,16357,3,2
134,16376,3,60
135,16424,3,18
136,16426,3,58
137,16442,3,17
138,16478,3,83
139,16505,3,9
140,16512,3,0
141,16556,3,18
142,16572,3,104
143,16622,3,1
144,16623,3,1
145,16997,3,241
146,17027,3,22
147,17128,3,52
148,17161,3,1
149,17232,3,8
150,17273,3,1
151,17321,3,3
152,17338,3,6
153,17350,3,62
154,17452,3,1
155,17484,3,55
156,17548,3,26
157,17678,3,37
158,17696,3,2
159,17710,3,6
160,17737,3,1
161,17766,3,9
162,17838,3,21
163,17893,3,1
164,17901,3,32
165,17907,3,22
166,17919,3,561
167,17929,3,1
168,17932,3,3
169,17982,3,194
170,17988,3,3
171,18015,3,1
172,18030,3,8
173,18032,3,1
174,18042,3,0
175,18054,3,3
176,18063,3,3
177,18067,3,1
178,18123,3,2
179,18126,3,21
180,18171,3,105
181,18289,3,5
182,18314,3,4
183,18316,3,1
184,18323,3,1
185,18345,3,248
186,18360,3,677
187,18373,3,148
188,18400,3,2
189,18564,3,1
190,18568,3,171
191,18577,3,117
192,18795,3,6
193,18819,3,63
194,18821,3,2
195,18839,3,110
196,18882,3,91
197,19197,3,541
198,19198,3,31
199,19212,3,2
200,19238,3,173
201,19251,3,111
202,19252,3,12
203,19260,3,86
204,19262,3,6
205,19273,3,1
206,19287,3,8
207,19290,3,269
208,19293,3,2
209,19318,3,1
210,19326,3,1
211,19339,3,0
212,19352,3,20
213,19354,3,80
214,19363,3,17
215,19422,3,1
216,19470,3,2
217,19508,3,2
218,19522,3,7
219,19556,3,433
220,19562,3,3
221,19566,3,653
222,19599,3,3
223,19600,3,181
224,19610,3,116
225,19611,3,488
226,19612,3,31
227,19627,3,263
228,19683,3,1
229,19698,3,15
230,19709,3,27
231,19755,3,259
232,19779,3,0
233,19788,3,0
234,19818,3,5
235,19828,3,1
236,19858,3,13
237,19878,3,2
238,19890,3,17
239,19892,3,20
240,19896,3,2
241,19901,3,16
242,19913,3,14
243,19918,3,39
244,19921,3,1
245,19928,3,3
246,19948,3,1
247,19950,3,21
248,19953,3,37
249,19956,3,59
250,19958,3,0
251,19966,3,0
252,19983,3,1
253,19997,3,1
254,20036,3,63
255,20043,3,446
256,20123,3,489
257,20178,3,1
258,20202,3,2
259,20220,3,1
260,20308,3,5
261,20311,3,4
262,20321,3,26
263,20325,3,98
264,20404,3,6
265,20437,3,72
266,20454,3,7
267,20503,3,71
268,20521,3,1
269,20529,3,52
270,20538,3,8
271,20543,3,7
272,20572,3,1
273,20626,3,3
274,20970,3,10
275,21454,3,79
276,21497,3,10
277,21501,3,26
278,21523,3,189
279,21534,3,88
280,21547,3,2
281,21558,3,65
282,21560,3,4
283,21562,3,1
284,21587,3,1
285,21618,3,36
286,21622,3,4
287,21635,3,2
288,21693,3,1
289,21707,3,2
290,21780,3,3
291,21840,3,7
292,21897,3,62
293,21987,3,5
294,22054,3,1
295,22117,3,18
296,22168,3,15
297,22186,3,4
298,22197,3,133
299,22202,3,0
300,22244,3,65
301,22263,3,229
302,22266,3,3
303,22274,3,1
304,22275,3,92
305,22514,3,12
306,22532,3,2
307,22542,3,2
308,22558,3,77
309,22650,3,17
310,22715,3,1
311,22823,3,1
312,22871,3,2
313,23003,3,1
314,23312,3,88
315,23359,3,5
316,23401,3,1
317,23552,3,1
318,23565,3,10
319,23667,3,4
320,23690,3,2
321,23691,3,5
322,23697,3,84
323,23733,3,7
324,23772,3,1
325,23985,3,1
326,23986,3,14
327,24262,3,1
328,24400,3,1
329,24610,3,1
330,24617,3,3
331,24618,3,6
332,24655,3,1
333,24679,3,4
334,24703,3,1
335,24782,3,10
336,24934,3,3
337,25055,3,1
338,25479,3,1
339,25616,3,3
340,25643,3,1
341,25660,3,4
342,25764,3,13
343,25805,3,0
344,25807,3,6
345,25845,3,3
346,25867,3,1
347,25878,3,297
348,25961,3,60
349,25976,3,89
350,26197,3,129
351,26288,3,1
352,26289,3,28
353,26294,3,5
354,26299,3,31
355,26323,3,202
356,26368,3,55
357,26396,3,0
358,26420,3,2
359,26466,3,2
360,26467,3,6
361,26477,3,1
362,26668,3,85
363,27465,3,249
364,27467,3,2
365,27475,3,20
366,27478,3,8
367,27534,3,12
368,27562,3,8
369,27615,3,27
370,27647,3,8
371,27676,3,96
372,27684,3,78
373,27735,3,0
374,27790,3,2
375,27815,3,2
376,28080,3,29
377,29617,3,40
378,29622,3,5
379,29695,3,88
380,29766,3,32
381,29931,3,0
382,29976,3,1
383,30116,3,49
384,31837,3,71
