,playerId,BattingOrder,PA
282,22563,2,14
283,22650,2,37
284,22664,2,5
285,22715,2,3
286,22799,2,22
287,22823,2,4
288,22871,2,13
289,22896,2,2
290,23312,2,242
291,23401,2,3
292,23565,2,25
293,23667,2,440
294,23690,2,5
295,23697,2,404
296,23698,2,50
297,23733,2,14
298,23772,2,6
299,23792,2,5
300,23818,2,2
301,23985,2,2
302,23986,2,2
303,24064,2,272
304,24262,2,1
305,24597,2,3
306,24618,2,2
307,24655,2,45
308,24679,2,1
309,24703,2,4
310,24770,2,1
311,24934,2,1
312,25055,2,1
313,25353,2,3
314,25459,2,0
315,25505,2,1
316,25764,2,433
317,25805,2,10
318,25807,2,4
319,25813,2,4
320,25822,2,3
321,25878,2,79
322,25931,2,59
323,25961,2,1
324,25976,2,314
325,26121,2,69
326,26149,2,2
327,26197,2,76
328,26288,2,490
329,26289,2,116
330,26294,2,5
331,26319,2,2
332,26323,2,72
333,26365,2,2
334,26368,2,49
335,26396,2,27
336,26438,2,1
337,26467,2,17
338,26477,2,4
339,26668,2,8
340,27465,2,140
341,27475,2,7
342,27478,2,1
343,27506,2,33
344,27534,2,98
345,27577,2,2
346,27615,2,84
347,27647,2,5
348,27676,2,130
349,27684,2,3
350,27690,2,6
351,28163,2,10
352,29695,2,315
353,29715,2,5
354,29766,2,235
355,29976,2,9
356,30011,2,1
357,30116,2,61
358,30162,2,1
359,31347,2,73
360,31490,2,15
361,31837,2,155
362,33189,2,4
