,playerId,BattingOrder_vR,PA
128,14813,9,24
129,14854,9,2
130,14894,9,31
131,14950,9,3
132,15104,9,58
133,15117,9,3
134,15124,9,12
135,15149,9,5
136,15161,9,2
137,15194,9,8
138,15214,9,8
139,15223,9,51
140,15271,9,67
141,15274,9,11
142,15279,9,1
143,15362,9,2
144,15464,9,1
145,15491,9,60
146,15518,9,15
147,15585,9,2
148,15640,9,1
149,15654,9,4
150,15672,9,2
151,15674,9,59
152,15679,9,4
153,15711,9,2
154,15730,9,14
155,15878,9,4
156,15905,9,4
157,15937,9,15
158,15941,9,59
159,16153,9,4
160,16219,9,2
161,16337,9,11
162,16357,9,45
163,16375,9,14
164,16376,9,1
165,16403,9,87
166,16424,9,2
167,16426,9,22
168,16434,9,2
169,16442,9,24
170,16451,9,41
171,16496,9,5
172,16512,9,15
173,16530,9,15
174,16535,9,1
175,16572,9,5
176,16578,9,1
177,16622,9,39
178,16623,9,10
179,16680,9,11
180,16725,9,26
181,16930,9,2
182,16939,9,5
183,16947,9,16
184,16953,9,13
185,17022,9,84
186,17040,9,69
187,17109,9,2
188,17128,9,1
189,17161,9,26
190,17232,9,1
191,17273,9,138
192,17321,9,3
193,17338,9,39
194,17350,9,2
195,17452,9,75
196,17484,9,1
197,17548,9,1
198,17620,9,196
199,17696,9,13
200,17710,9,1
201,17737,9,2
202,17766,9,12
203,17838,9,6
204,17893,9,3
205,17901,9,1
206,17922,9,4
207,17929,9,6
208,17932,9,9
209,17954,9,37
210,17982,9,2
211,17988,9,19
212,17992,9,43
213,18015,9,53
214,18030,9,3
215,18032,9,3
216,18042,9,14
217,18054,9,17
218,18067,9,61
219,18123,9,5
220,18126,9,8
221,18171,9,4
222,18217,9,59
223,18289,9,2
224,18316,9,2
225,18363,9,68
226,18373,9,2
227,18400,9,2
228,18564,9,216
229,18568,9,1
230,18577,9,1
231,18607,9,1
232,18795,9,56
233,18819,9,15
234,18821,9,24
235,18839,9,1
236,18882,9,5
237,18887,9,86
238,18889,9,12
239,18900,9,255
240,19151,9,21
241,19181,9,1
242,19197,9,5
243,19198,9,3
244,19252,9,48
245,19260,9,9
246,19262,9,77
247,19273,9,4
248,19287,9,1
249,19293,9,9
250,19296,9,124
251,19318,9,12
252,19326,9,1
253,19339,9,119
254,19346,9,5
255,19352,9,2
256,19354,9,5
257,19392,9,8
258,19422,9,19
259,19432,9,8
260,19452,9,146
261,19455,9,26
262,19470,9,176
263,19508,9,1
264,19514,9,52
265,19522,9,19
266,19562,9,59
267,19599,9,6
268,19611,9,1
269,19683,9,11
270,19698,9,6
271,19717,9,5
272,19734,9,89
273,19779,9,54
274,19788,9,42
275,19806,9,111
276,19818,9,18
277,19842,9,3
278,19858,9,35
279,19859,9,78
280,19864,9,15
281,19873,9,9
282,19878,9,12
283,19890,9,3
284,19896,9,148
285,19901,9,5
286,19913,9,1
287,19918,9,25
288,19921,9,42
289,19928,9,26
290,19931,9,3
291,19948,9,25
292,19950,9,1
293,19953,9,7
294,19956,9,1
295,19957,9,13
296,19958,9,1
297,19960,9,3
298,19964,9,21
299,19983,9,9
300,19997,9,56
301,20002,9,14
302,20017,9,69
303,20036,9,2
304,20054,9,3
305,20056,9,12
306,20126,9,31
307,20157,9,4
308,20202,9,42
309,20242,9,42
310,20275,9,30
311,20287,9,64
312,20308,9,53
313,20311,9,14
314,20321,9,29
315,20325,9,4
316,20391,9,2
317,20454,9,1
318,20505,9,20
319,20521,9,115
320,20529,9,1
321,20536,9,30
322,20572,9,26
323,20599,9,3
324,20626,9,8
325,20805,9,15
326,20970,9,7
327,21078,9,4
328,21270,9,3
329,21293,9,10
330,21454,9,6
331,21501,9,1
332,21524,9,10
333,21534,9,5
334,21538,9,61
335,21547,9,3
336,21558,9,16
337,21560,9,3
338,21562,9,24
339,21587,9,12
340,21614,9,106
341,21622,9,52
342,21635,9,7
343,21636,9,26
344,21693,9,51
345,21707,9,54
346,21716,9,24
347,21746,9,10
348,21780,9,87
349,21837,9,5
350,21840,9,19
351,21853,9,89
352,21865,9,74
353,21897,9,18
354,21987,9,6
355,22054,9,31
356,22117,9,21
357,22168,9,12
358,22169,9,1
359,22184,9,11
360,22186,9,19
361,22197,9,2
362,22202,9,0
363,22209,9,2
364,22217,9,2
365,22244,9,1
366,22261,9,16
367,22263,9,6
368,22266,9,25
369,22274,9,11
370,22275,9,2
371,22277,9,182
372,22411,9,11
373,22458,9,17
374,22471,9,12
375,22514,9,3
376,22515,9,4
377,22532,9,2
378,22542,9,9
379,22557,9,0
380,22558,9,2
381,22563,9,22
382,22581,9,11
383,22650,9,6
384,22664,9,6
385,22715,9,9
386,22799,9,188
387,22823,9,18
388,22842,9,6
389,22871,9,2
390,22896,9,47
391,23003,9,22
392,23264,9,1
393,23359,9,16
394,23378,9,51
395,23401,9,94
396,23667,9,1
397,23690,9,1
398,23691,9,14
399,23695,9,14
400,23698,9,5
401,23733,9,12
402,23772,9,1
403,23788,9,17
404,23792,9,73
405,23800,9,15
406,23818,9,20
407,23985,9,8
408,24064,9,104
409,24273,9,29
410,24336,9,83
411,24400,9,15
412,24589,9,1
413,24617,9,9
414,24618,9,31
415,24655,9,3
416,24679,9,6
417,24703,9,8
418,24729,9,30
419,24770,9,15
420,24782,9,11
421,24934,9,5
422,25040,9,4
423,25055,9,25
424,25111,9,2
425,25332,9,6
426,25353,9,23
427,25476,9,2
428,25479,9,188
429,25482,9,8
430,25493,9,12
431,25505,9,7
432,25543,9,47
433,25569,9,11
434,25616,9,3
435,25660,9,12
436,25768,9,62
437,25805,9,19
438,25807,9,4
439,25813,9,7
440,25816,9,23
441,25817,9,4
442,25822,9,5
443,25867,9,6
444,25878,9,2
445,25931,9,258
446,25961,9,2
447,25976,9,3
448,26031,9,12
449,26121,9,101
450,26123,9,13
451,26149,9,8
452,26151,9,6
453,26208,9,19
454,26288,9,5
455,26289,9,5
456,26299,9,1
457,26319,9,26
458,26323,9,2
459,26365,9,1
460,26396,9,49
461,26420,9,22
462,26438,9,2
463,26466,9,6
464,26467,9,51
465,26477,9,1
466,26517,9,0
467,26668,9,4
468,27467,9,7
469,27478,9,5
470,27479,9,100
471,27490,9,9
472,27506,9,18
473,27531,9,7
474,27534,9,2
475,27555,9,3
476,27577,9,66
477,27604,9,47
478,27615,9,11
479,27630,9,5
480,27647,9,90
481,27684,9,11
482,27690,9,231
483,27735,9,62
484,27769,9,1
485,27790,9,57
486,27815,9,25
487,27845,9,6
488,29591,9,7
489,29617,9,2
490,29622,9,1
491,29931,9,90
492,29976,9,1
493,30162,9,22
494,31166,9,3
495,31347,9,118
496,31490,9,4
497,31837,9,4
