,playerId,BattingOrder_vL,PA
132,15271,7,4
133,15274,7,3
134,15279,7,8
135,15362,7,23
136,15464,7,21
137,15491,7,4
138,15518,7,5
139,15585,7,10
140,15653,7,43
141,15654,7,6
142,15674,7,5
143,15676,7,3
144,15679,7,8
145,15711,7,1
146,15730,7,3
147,15794,7,10
148,15878,7,8
149,15905,7,3
150,15937,7,16
151,15941,7,15
152,15983,7,14
153,15998,7,20
154,16153,7,2
155,16219,7,5
156,16252,7,1
157,16337,7,2
158,16357,7,18
159,16376,7,5
160,16403,7,2
161,16424,7,2
162,16434,7,32
163,16442,7,2
164,16451,7,2
165,16505,7,10
166,16512,7,37
167,16530,7,2
168,16535,7,15
169,16556,7,5
170,16572,7,3
171,16622,7,6
172,16623,7,1
173,16686,7,2
174,16725,7,1
175,16930,7,7
176,16939,7,3
177,17022,7,35
178,17027,7,1
179,17161,7,4
180,17273,7,21
181,17321,7,24
182,17338,7,34
183,17452,7,30
184,17484,7,1
185,17548,7,1
186,17620,7,12
187,17696,7,17
188,17710,7,2
189,17766,7,3
190,17893,7,5
191,17901,7,3
192,17907,7,1
193,17919,7,1
194,17929,7,18
195,17932,7,1
196,17954,7,1
197,17982,7,16
198,17988,7,17
199,17992,7,3
200,18015,7,51
201,18030,7,10
202,18032,7,21
203,18036,7,6
204,18042,7,25
205,18054,7,13
206,18063,7,2
207,18067,7,2
208,18123,7,0
209,18217,7,1
210,18289,7,15
211,18363,7,1
212,18395,7,3
213,18564,7,2
214,18577,7,3
215,18607,7,5
216,18795,7,22
217,18819,7,4
218,18821,7,4
219,18839,7,2
220,18882,7,3
221,18887,7,3
222,18889,7,14
223,18900,7,8
224,19151,7,2
225,19198,7,18
226,19252,7,7
227,19260,7,2
228,19262,7,7
229,19273,7,18
230,19293,7,30
231,19296,7,16
232,19318,7,3
233,19339,7,7
234,19352,7,16
235,19354,7,9
236,19358,7,4
237,19363,7,8
238,19392,7,5
239,19452,7,4
240,19455,7,14
241,19458,7,2
242,19470,7,7
243,19508,7,1
244,19514,7,14
245,19522,7,14
246,19562,7,13
247,19566,7,5
248,19599,7,34
249,19600,7,3
250,19610,7,10
251,19627,7,3
252,19683,7,5
253,19698,7,17
254,19717,7,3
255,19734,7,1
256,19779,7,1
257,19788,7,5
258,19806,7,2
259,19818,7,5
260,19844,7,1
261,19858,7,36
262,19864,7,33
263,19873,7,3
264,19878,7,1
265,19890,7,9
266,19892,7,2
267,19896,7,8
268,19901,7,5
269,19913,7,10
270,19918,7,35
271,19921,7,5
272,19928,7,1
273,19948,7,1
274,19950,7,31
275,19953,7,8
276,19956,7,14
277,19957,7,0
278,19958,7,2
279,19966,7,10
280,19997,7,31
281,20017,7,1
282,20036,7,1
283,20054,7,4
284,20056,7,30
285,20126,7,12
286,20157,7,15
287,20178,7,30
288,20202,7,20
289,20220,7,2
290,20242,7,10
291,20275,7,6
292,20308,7,9
293,20311,7,34
294,20321,7,17
295,20325,7,3
296,20352,7,10
297,20391,7,7
298,20404,7,2
299,20437,7,2
300,20454,7,19
301,20505,7,28
302,20521,7,8
303,20529,7,6
304,20536,7,2
305,20538,7,3
306,20543,7,30
307,20572,7,6
308,20599,7,2
309,20626,7,7
310,20805,7,4
311,20970,7,2
312,21078,7,3
313,21270,7,4
314,21454,7,4
315,21497,7,8
316,21524,7,21
317,21534,7,20
318,21538,7,11
319,21547,7,7
320,21558,7,3
321,21560,7,7
322,21562,7,4
323,21614,7,4
324,21618,7,33
325,21622,7,15
326,21635,7,2
327,21636,7,34
328,21693,7,11
329,21707,7,21
330,21716,7,4
331,21746,7,2
332,21780,7,1
333,21837,7,1
334,21840,7,15
335,21853,7,4
336,21865,7,6
337,21897,7,18
338,21987,7,27
339,22054,7,8
340,22117,7,8
341,22168,7,1
342,22184,7,17
343,22186,7,12
344,22197,7,1
345,22209,7,4
346,22217,7,23
347,22232,7,1
348,22244,7,22
349,22261,7,0
350,22263,7,13
351,22266,7,4
352,22274,7,14
353,22275,7,12
354,22458,7,31
355,22505,7,3
356,22514,7,27
357,22515,7,8
358,22532,7,7
359,22542,7,4
360,22557,7,0
361,22558,7,9
362,22563,7,43
363,22581,7,29
364,22650,7,12
365,22664,7,32
366,22715,7,1
367,22799,7,3
368,22823,7,5
369,22871,7,13
370,22896,7,7
371,23003,7,28
372,23264,7,1
373,23359,7,4
374,23378,7,4
375,23401,7,14
376,23565,7,6
377,23667,7,1
378,23690,7,10
379,23691,7,1
380,23695,7,13
381,23698,7,4
382,23733,7,63
383,23772,7,3
384,23788,7,2
385,23792,7,12
386,23800,7,6
387,23818,7,31
388,23985,7,9
389,23986,7,6
390,24064,7,17
391,24273,7,25
392,24336,7,3
393,24451,7,1
394,24485,7,1
395,24589,7,6
396,24617,7,5
397,24618,7,22
398,24655,7,8
399,24679,7,10
400,24703,7,15
401,24729,7,1
402,24770,7,63
403,24782,7,17
404,24934,7,12
405,25040,7,1
406,25055,7,2
407,25111,7,9
408,25332,7,9
409,25353,7,7
410,25459,7,2
411,25476,7,1
412,25479,7,18
413,25482,7,4
414,25505,7,4
415,25569,7,2
416,25616,7,4
417,25643,7,7
418,25660,7,45
419,25768,7,3
420,25805,7,13
421,25807,7,6
422,25816,7,59
423,25845,7,13
424,25878,7,15
425,25931,7,21
426,26031,7,4
427,26121,7,23
428,26123,7,26
429,26149,7,4
430,26197,7,1
431,26208,7,1
432,26289,7,23
433,26294,7,20
434,26299,7,1
435,26319,7,5
436,26323,7,13
437,26365,7,7
438,26368,7,17
439,26396,7,4
440,26438,7,9
441,26466,7,6
442,26467,7,20
443,26477,7,1
444,26517,7,6
445,26668,7,9
446,27467,7,3
447,27475,7,28
448,27478,7,22
449,27490,7,19
450,27506,7,39
451,27534,7,2
452,27555,7,1
453,27562,7,3
454,27577,7,31
455,27615,7,5
456,27630,7,4
457,27647,7,19
458,27684,7,21
459,27690,7,12
460,27735,7,2
461,27769,7,1
462,27815,7,22
463,27845,7,12
464,29591,7,2
465,29617,7,11
466,29622,7,11
467,29715,7,5
468,29976,7,2
469,30011,7,7
470,30116,7,6
471,30162,7,17
472,31837,7,1
