,playerId,BattingOrder_vL,PA
226,21534,4,34
227,21558,4,1
228,21560,4,1
229,21562,4,0
230,21618,4,15
231,21622,4,1
232,21635,4,2
233,21707,4,2
234,21780,4,3
235,21840,4,1
236,21897,4,7
237,21987,4,4
238,22117,4,6
239,22197,4,33
240,22217,4,1
241,22244,4,24
242,22261,4,1
243,22263,4,4
244,22266,4,2
245,22275,4,15
246,22514,4,20
247,22515,4,2
248,22532,4,1
249,22542,4,1
250,22558,4,20
251,22563,4,1
252,22581,4,1
253,22650,4,10
254,22715,4,6
255,22842,4,1
256,23003,4,2
257,23312,4,2
258,23359,4,6
259,23401,4,0
260,23565,4,13
261,23667,4,6
262,23697,4,0
263,23733,4,1
264,23985,4,0
265,24262,4,2
266,24618,4,9
267,24655,4,20
268,24703,4,1
269,24729,4,18
270,24770,4,2
271,24782,4,1
272,24934,4,5
273,25111,4,1
274,25332,4,3
275,25660,4,1
276,25764,4,17
277,25805,4,6
278,25813,4,1
279,25816,4,7
280,25961,4,43
281,25976,4,5
282,26121,4,2
283,26151,4,1
284,26197,4,17
285,26289,4,22
286,26294,4,2
287,26299,4,9
288,26323,4,44
289,26365,4,1
290,26368,4,3
291,26396,4,1
292,26420,4,1
293,26466,4,1
294,26467,4,1
295,26477,4,2
296,26668,4,48
297,27465,4,33
298,27475,4,3
299,27478,4,16
300,27534,4,1
301,27562,4,2
302,27577,4,1
303,27604,4,1
304,27647,4,2
305,27676,4,10
306,27684,4,7
307,27690,4,3
308,27815,4,4
309,29591,4,0
310,29617,4,8
311,29622,4,6
312,29715,4,1
313,30011,4,8
314,30116,4,63
315,31837,4,45
