,playerId,BattingOrder_vR,PA
158,15905,7,1
159,15937,7,40
160,15941,7,19
161,15983,7,9
162,15998,7,6
163,16153,7,7
164,16219,7,10
165,16252,7,7
166,16337,7,24
167,16357,7,32
168,16376,7,4
169,16403,7,10
170,16424,7,2
171,16426,7,8
172,16434,7,101
173,16442,7,27
174,16451,7,8
175,16496,7,0
176,16505,7,39
177,16512,7,69
178,16530,7,21
179,16535,7,62
180,16556,7,31
181,16572,7,16
182,16593,7,1
183,16622,7,30
184,16623,7,6
185,16686,7,15
186,16725,7,13
187,16930,7,49
188,16939,7,42
189,17022,7,23
190,17027,7,11
191,17040,7,1
192,17128,7,12
193,17161,7,10
194,17232,7,1
195,17273,7,18
196,17321,7,4
197,17338,7,62
198,17452,7,74
199,17548,7,9
200,17620,7,29
201,17696,7,33
202,17710,7,26
203,17737,7,3
204,17766,7,17
205,17838,7,4
206,17893,7,22
207,17901,7,2
208,17907,7,11
209,17919,7,1
210,17929,7,34
211,17932,7,17
212,17954,7,7
213,17982,7,66
214,17988,7,52
215,17992,7,1
216,18015,7,109
217,18030,7,66
218,18032,7,8
219,18036,7,8
220,18042,7,13
221,18054,7,4
222,18063,7,3
223,18067,7,2
224,18171,7,4
225,18217,7,5
226,18289,7,52
227,18316,7,7
228,18395,7,4
229,18564,7,34
230,18568,7,1
231,18577,7,17
232,18607,7,19
233,18795,7,56
234,18819,7,19
235,18821,7,2
236,18839,7,2
237,18887,7,15
238,18889,7,3
239,18900,7,12
240,19151,7,11
241,19198,7,31
242,19252,7,20
243,19260,7,2
244,19262,7,44
245,19273,7,42
246,19293,7,54
247,19296,7,21
248,19318,7,37
249,19339,7,27
250,19352,7,61
251,19354,7,40
252,19358,7,8
253,19363,7,58
254,19392,7,38
255,19432,7,1
256,19452,7,5
257,19455,7,67
258,19458,7,9
259,19470,7,33
260,19514,7,39
261,19522,7,10
262,19562,7,17
263,19566,7,3
264,19599,7,93
265,19600,7,11
266,19610,7,17
267,19627,7,4
268,19683,7,7
269,19698,7,23
270,19717,7,4
271,19734,7,18
272,19779,7,14
273,19788,7,12
274,19806,7,3
275,19818,7,18
276,19828,7,2
277,19844,7,5
278,19858,7,53
279,19864,7,41
280,19873,7,4
281,19878,7,3
282,19890,7,37
283,19892,7,10
284,19896,7,26
285,19901,7,70
286,19913,7,70
287,19918,7,133
288,19921,7,14
289,19928,7,1
290,19931,7,0
291,19948,7,0
292,19950,7,41
293,19953,7,74
294,19956,7,19
295,19958,7,10
296,19960,7,9
297,19964,7,1
298,19966,7,11
299,19983,7,25
300,19997,7,22
301,20002,7,0
302,20017,7,10
303,20036,7,19
304,20054,7,11
305,20056,7,29
306,20123,7,1
307,20126,7,32
308,20157,7,18
309,20178,7,116
310,20202,7,93
311,20220,7,6
312,20242,7,12
313,20275,7,2
314,20308,7,35
315,20311,7,138
316,20321,7,28
317,20325,7,1
318,20352,7,6
319,20391,7,12
320,20404,7,19
321,20437,7,6
322,20454,7,5
323,20505,7,96
324,20521,7,3
325,20529,7,26
326,20536,7,3
327,20538,7,8
328,20543,7,63
329,20572,7,26
330,20599,7,6
331,20626,7,5
332,20805,7,6
333,20970,7,19
334,21078,7,8
335,21270,7,14
336,21454,7,15
337,21479,7,2
338,21497,7,14
339,21501,7,16
340,21523,7,4
341,21524,7,18
342,21534,7,49
343,21538,7,23
344,21547,7,10
345,21558,7,50
346,21560,7,20
347,21562,7,5
348,21614,7,29
349,21618,7,173
350,21622,7,49
351,21635,7,29
352,21636,7,77
353,21693,7,8
354,21707,7,80
355,21716,7,30
356,21746,7,9
357,21780,7,5
358,21837,7,20
359,21840,7,27
360,21853,7,39
361,21865,7,11
362,21897,7,105
363,21987,7,45
364,22054,7,4
365,22117,7,20
366,22168,7,72
367,22169,7,4
368,22184,7,63
369,22186,7,150
370,22197,7,2
371,22209,7,5
372,22217,7,59
373,22244,7,28
374,22261,7,1
375,22263,7,38
376,22266,7,19
377,22274,7,9
378,22275,7,69
379,22458,7,94
380,22505,7,1
381,22514,7,50
382,22515,7,1
383,22532,7,21
384,22542,7,42
385,22557,7,1
386,22558,7,35
387,22563,7,63
388,22581,7,72
389,22650,7,35
390,22664,7,132
391,22715,7,22
392,22799,7,19
393,22823,7,42
394,22842,7,1
395,22871,7,52
396,22896,7,26
397,23003,7,56
398,23264,7,10
399,23312,7,14
400,23359,7,6
401,23378,7,5
402,23401,7,5
403,23565,7,9
404,23667,7,0
405,23690,7,23
406,23695,7,38
407,23698,7,7
408,23733,7,122
409,23772,7,24
410,23788,7,10
411,23792,7,64
412,23800,7,54
413,23818,7,47
414,23985,7,29
415,23986,7,6
416,24064,7,61
417,24262,7,4
418,24273,7,56
419,24336,7,5
420,24400,7,6
421,24451,7,8
422,24485,7,2
423,24589,7,13
424,24617,7,45
425,24618,7,50
426,24655,7,16
427,24679,7,13
428,24703,7,11
429,24729,7,7
430,24770,7,135
431,24782,7,16
432,24934,7,19
433,25040,7,3
434,25055,7,1
435,25111,7,24
436,25332,7,35
437,25353,7,19
438,25459,7,22
439,25479,7,22
440,25482,7,2
441,25493,7,1
442,25505,7,15
443,25569,7,40
444,25616,7,19
445,25643,7,13
446,25660,7,186
447,25768,7,12
448,25805,7,85
449,25807,7,34
450,25813,7,0
451,25816,7,90
452,25845,7,33
453,25867,7,0
454,25878,7,4
455,25931,7,30
456,25961,7,1
457,26031,7,26
458,26121,7,22
459,26123,7,72
460,26149,7,27
461,26151,7,4
462,26197,7,3
463,26208,7,3
464,26289,7,44
465,26294,7,19
466,26299,7,1
467,26319,7,19
468,26323,7,91
469,26365,7,1
470,26368,7,19
471,26396,7,32
472,26438,7,41
473,26466,7,51
474,26467,7,22
475,26477,7,2
476,26517,7,25
477,26668,7,18
478,27467,7,23
479,27475,7,90
480,27478,7,74
481,27490,7,3
482,27506,7,78
483,27534,7,4
484,27555,7,16
485,27562,7,5
486,27577,7,36
487,27615,7,31
488,27630,7,19
489,27647,7,62
490,27684,7,63
491,27690,7,12
492,27735,7,6
493,27769,7,1
494,27790,7,2
495,27815,7,36
496,27845,7,45
497,29591,7,24
498,29617,7,11
499,29622,7,7
500,29715,7,13
501,29766,7,4
502,29976,7,2
503,30011,7,49
504,30116,7,3
505,30162,7,57
506,31166,7,6
507,31347,7,4
508,31490,7,6
