,playerId,BattingOrder,PA
136,18030,1,14
137,18036,1,11
138,18042,1,5
139,18054,1,2
140,18063,1,4
141,18123,1,4
142,18126,1,415
143,18171,1,3
144,18217,1,1
145,18401,1,735
146,18564,1,68
147,18568,1,368
148,18577,1,204
149,18795,1,6
150,18819,1,15
151,18882,1,38
152,18889,1,1
153,19151,1,18
154,19198,1,3
155,19252,1,3
156,19260,1,37
157,19262,1,15
158,19290,1,5
159,19293,1,2
160,19296,1,101
161,19346,1,1
162,19354,1,3
163,19358,1,1
164,19363,1,116
165,19392,1,303
166,19432,1,4
167,19452,1,2
168,19455,1,10
169,19470,1,192
170,19508,1,13
171,19522,1,191
172,19562,1,22
173,19599,1,31
174,19600,1,26
175,19612,1,41
176,19627,1,2
177,19683,1,23
178,19698,1,6
179,19709,1,209
180,19734,1,121
181,19755,1,23
182,19788,1,18
183,19818,1,69
184,19828,1,6
185,19858,1,114
186,19877,1,1
187,19878,1,6
188,19890,1,4
189,19892,1,64
190,19913,1,1
191,19918,1,1
192,19921,1,8
193,19948,1,3
194,19950,1,10
195,19953,1,48
196,19956,1,112
197,19958,1,1
198,19997,1,2
199,20002,1,2
200,20017,1,10
201,20036,1,5
202,20043,1,21
203,20126,1,8
204,20157,1,7
205,20178,1,1
206,20308,1,5
207,20311,1,4
208,20321,1,2
209,20325,1,13
210,20391,1,12
211,20454,1,129
212,20463,1,1
213,20503,1,9
214,20521,1,32
215,20529,1,14
216,20536,1,4
217,21270,1,1
218,21293,1,1
219,21454,1,309
220,21479,1,345
221,21501,1,7
222,21523,1,281
223,21558,1,198
224,21560,1,11
225,21562,1,3
226,21614,1,4
227,21622,1,10
228,21635,1,44
229,21636,1,57
230,21707,1,1
231,21711,1,36
232,21746,1,1
233,21780,1,365
234,21837,1,13
235,21853,1,11
236,21897,1,70
237,21987,1,4
238,22117,1,121
239,22168,1,117
240,22186,1,2
241,22197,1,56
242,22202,1,2
243,22209,1,1
244,22244,1,51
245,22263,1,1
246,22266,1,5
247,22275,1,1
248,22277,1,5
249,22458,1,3
250,22515,1,2
251,22532,1,8
252,22542,1,11
253,22557,1,3
254,22558,1,15
255,22664,1,6
256,22715,1,322
257,22799,1,170
258,22823,1,18
259,22842,1,1
260,22871,1,52
261,22896,1,4
262,23296,1,1
263,23312,1,97
264,23359,1,4
265,23378,1,5
266,23401,1,7
267,23565,1,4
268,23690,1,4
269,23697,1,213
270,23733,1,7
271,23772,1,14
272,23800,1,24
273,23818,1,113
274,23985,1,3
275,23986,1,1
276,24064,1,55
277,24262,1,75
278,24273,1,4
279,24336,1,1
280,24589,1,6
281,24610,1,715
282,24617,1,149
283,24618,1,5
284,24655,1,48
285,24679,1,238
286,24703,1,8
287,24770,1,16
288,24782,1,1
289,25040,1,1
290,25111,1,2
291,25459,1,1
292,25479,1,14
293,25482,1,3
294,25660,1,8
295,25764,1,193
296,25768,1,322
297,25805,1,6
298,25807,1,10
299,25813,1,10
300,25816,1,1
301,25878,1,142
302,25931,1,10
303,25961,1,1
304,26123,1,1
305,26149,1,2
306,26288,1,190
307,26289,1,178
308,26294,1,186
309,26319,1,5
310,26323,1,9
311,26368,1,12
312,26396,1,4
313,26420,1,4
314,26467,1,11
315,26517,1,9
316,26668,1,96
317,27478,1,1
318,27506,1,335
319,27534,1,241
320,27555,1,2
321,27577,1,3
322,27647,1,123
323,27684,1,6
324,27769,1,7
325,27790,1,1
326,28163,1,12
327,29617,1,8
328,29622,1,37
329,29766,1,21
330,29931,1,10
331,29976,1,4
332,30162,1,3
333,31347,1,79
334,31490,1,6
335,33189,1,128
