,playerId,BattingOrder,PA
389,21987,8,43
390,22054,8,15
391,22117,8,24
392,22168,8,37
393,22184,8,47
394,22186,8,228
395,22202,8,2
396,22209,8,19
397,22217,8,16
398,22232,8,0
399,22244,8,25
400,22261,8,15
401,22263,8,7
402,22266,8,13
403,22274,8,28
404,22275,8,24
405,22277,8,65
406,22458,8,69
407,22514,8,24
408,22515,8,33
409,22532,8,17
410,22542,8,19
411,22558,8,9
412,22563,8,68
413,22581,8,82
414,22650,8,24
415,22664,8,156
416,22715,8,24
417,22799,8,42
418,22823,8,53
419,22871,8,51
420,22896,8,64
421,23003,8,61
422,23296,8,3
423,23312,8,9
424,23359,8,18
425,23378,8,66
426,23401,8,88
427,23565,8,5
428,23690,8,4
429,23691,8,5
430,23695,8,32
431,23698,8,8
432,23733,8,162
433,23772,8,1
434,23788,8,5
435,23792,8,100
436,23800,8,8
437,23818,8,129
438,23985,8,17
439,23986,8,6
440,24064,8,44
441,24262,8,3
442,24273,8,44
443,24336,8,21
444,24400,8,23
445,24451,8,8
446,24485,8,4
447,24589,8,23
448,24597,8,2
449,24617,8,29
450,24618,8,86
451,24655,8,47
452,24679,8,35
453,24703,8,22
454,24729,8,25
455,24770,8,182
456,24782,8,20
457,24934,8,18
458,25040,8,3
459,25055,8,23
460,25111,8,22
461,25332,8,14
462,25353,8,8
463,25459,8,2
464,25479,8,105
465,25482,8,18
466,25493,8,3
467,25505,8,52
468,25569,8,68
469,25616,8,6
470,25643,8,12
471,25660,8,86
472,25768,8,148
473,25805,8,88
474,25807,8,55
475,25813,8,14
476,25816,8,123
477,25822,8,1
478,25845,8,61
479,25867,8,2
480,25931,8,48
481,25961,8,4
482,26121,8,50
483,26123,8,122
484,26149,8,12
485,26151,8,7
486,26197,8,2
487,26208,8,2
488,26289,8,18
489,26294,8,19
490,26319,8,13
491,26323,8,3
492,26365,8,17
493,26368,8,10
494,26396,8,99
495,26420,8,7
496,26438,8,15
497,26466,8,37
498,26467,8,24
499,26477,8,7
500,26517,8,47
501,26668,8,18
502,27467,8,36
503,27475,8,123
504,27478,8,46
505,27490,8,52
506,27506,8,43
507,27531,8,28
508,27534,8,11
509,27555,8,2
510,27562,8,1
511,27577,8,79
512,27604,8,41
513,27615,8,33
514,27630,8,14
515,27647,8,109
516,27684,8,34
517,27690,8,58
518,27735,8,41
519,27769,8,6
520,27790,8,4
521,27815,8,58
522,27845,8,13
523,29591,8,22
524,29617,8,12
525,29622,8,11
526,29715,8,16
527,29976,8,12
528,30116,8,23
529,30162,8,142
530,31166,8,6
531,31347,8,25
532,31490,8,27
