,playerId,BattingOrder,PA
185,17128,5,67
186,17161,5,3
187,17232,5,200
188,17273,5,17
189,17321,5,1
190,17338,5,55
191,17452,5,24
192,17548,5,11
193,17620,5,1
194,17696,5,41
195,17710,5,9
196,17766,5,25
197,17838,5,50
198,17893,5,19
199,17901,5,17
200,17907,5,35
201,17919,5,14
202,17929,5,67
203,17954,5,0
204,17982,5,47
205,17988,5,106
206,17992,5,1
207,18015,5,6
208,18030,5,130
209,18036,5,143
210,18042,5,8
211,18054,5,4
212,18063,5,11
213,18067,5,2
214,18126,5,15
215,18171,5,19
216,18217,5,1
217,18289,5,128
218,18314,5,256
219,18316,5,2
220,18345,5,230
221,18373,5,70
222,18395,5,15
223,18400,5,20
224,18564,5,0
225,18577,5,93
226,18607,5,22
227,18795,5,62
228,18819,5,55
229,18821,5,2
230,18839,5,56
231,18872,5,4
232,18882,5,41
233,18887,5,1
234,18889,5,2
235,18900,5,4
236,19151,5,14
237,19198,5,113
238,19238,5,286
239,19252,5,61
240,19260,5,92
241,19262,5,12
242,19273,5,78
243,19287,5,24
244,19293,5,38
245,19296,5,26
246,19318,5,75
247,19339,5,1
248,19352,5,137
249,19354,5,84
250,19358,5,1
251,19363,5,134
252,19392,5,9
253,19452,5,42
254,19455,5,30
255,19470,5,5
256,19508,5,9
257,19514,5,3
258,19522,5,4
259,19556,5,32
260,19562,5,4
261,19566,5,47
262,19599,5,77
263,19600,5,206
264,19610,5,153
265,19627,5,38
266,19683,5,6
267,19698,5,127
268,19709,5,2
269,19734,5,6
270,19779,5,1
271,19788,5,1
272,19818,5,29
273,19828,5,16
274,19858,5,39
275,19864,5,9
276,19878,5,1
277,19890,5,36
278,19892,5,25
279,19901,5,54
280,19913,5,42
281,19918,5,79
282,19921,5,12
283,19928,5,1
284,19931,5,0
285,19948,5,4
286,19950,5,207
287,19953,5,70
288,19958,5,41
289,19960,5,1
290,19966,5,4
291,19977,5,1
292,19983,5,18
293,19997,5,10
294,20017,5,5
295,20036,5,248
296,20043,5,30
297,20126,5,26
298,20178,5,40
299,20202,5,64
300,20220,5,21
301,20242,5,1
302,20308,5,1
303,20311,5,5
304,20321,5,13
305,20325,5,34
306,20352,5,1
307,20391,5,62
308,20404,5,1
309,20437,5,49
310,20503,5,71
311,20505,5,4
312,20529,5,143
313,20536,5,5
314,20538,5,46
315,20543,5,62
316,20599,5,6
317,20805,5,3
318,20970,5,48
319,21293,5,2
320,21454,5,11
321,21497,5,4
322,21501,5,49
323,21523,5,49
324,21534,5,119
325,21538,5,8
326,21558,5,96
327,21560,5,11
328,21614,5,34
329,21618,5,68
330,21622,5,8
331,21635,5,104
332,21636,5,4
333,21693,5,1
334,21780,5,4
335,21837,5,10
336,21840,5,62
337,21897,5,16
338,21987,5,33
339,22054,5,4
340,22117,5,45
341,22168,5,14
342,22184,5,56
343,22186,5,2
344,22197,5,117
345,22217,5,27
346,22244,5,135
347,22263,5,62
348,22274,5,4
349,22275,5,147
350,22277,5,0
351,22458,5,18
352,22505,5,3
353,22514,5,55
354,22515,5,2
355,22532,5,14
356,22557,5,2
357,22558,5,82
358,22563,5,9
359,22581,5,85
360,22650,5,56
361,22664,5,2
362,22715,5,65
363,22799,5,7
364,22823,5,9
365,23003,5,101
366,23264,5,10
367,23312,5,20
368,23359,5,43
369,23401,5,0
370,23565,5,28
371,23690,5,4
372,23691,5,1
373,23697,5,5
374,23698,5,8
375,23733,5,5
376,23772,5,5
377,23792,5,90
378,23800,5,0
379,23985,5,2
380,23986,5,24
381,24262,5,2
382,24273,5,8
383,24400,5,2
384,24451,5,0
385,24589,5,42
386,24597,5,0
387,24617,5,80
388,24618,5,37
389,24655,5,46
390,24679,5,11
391,24703,5,12
392,24729,5,55
393,24770,5,30
394,24782,5,22
395,24934,5,15
396,25040,5,1
397,25111,5,11
398,25332,5,51
399,25459,5,5
400,25479,5,2
401,25482,5,4
402,25569,5,6
403,25616,5,7
404,25660,5,25
405,25764,5,3
406,25805,5,57
407,25807,5,28
408,25816,5,80
409,25822,5,4
410,25845,5,8
411,25878,5,51
412,25931,5,12
413,25961,5,101
414,25976,5,4
415,26121,5,50
416,26123,5,104
417,26151,5,7
418,26197,5,171
419,26289,5,113
420,26294,5,245
421,26299,5,415
422,26319,5,2
423,26323,5,100
424,26365,5,7
425,26368,5,75
426,26438,5,46
427,26466,5,67
428,26467,5,30
429,26477,5,14
430,26517,5,8
431,26668,5,1
432,27465,5,75
433,27467,5,27
434,27475,5,70
435,27478,5,83
436,27506,5,22
437,27531,5,1
438,27534,5,16
439,27555,5,17
440,27562,5,8
441,27577,5,10
442,27615,5,42
443,27630,5,4
444,27647,5,62
445,27684,5,92
446,27690,5,8
447,27815,5,42
448,28080,5,4
449,28163,5,10
450,29617,5,127
451,29622,5,35
452,29715,5,5
453,30011,5,42
454,30116,5,133
455,31166,5,5
456,31837,5,90
