,playerId,BattingOrder,PA
141,15518,6,11
142,15585,6,24
143,15653,6,183
144,15654,6,42
145,15672,6,9
146,15674,6,5
147,15676,6,136
148,15679,6,38
149,15711,6,116
150,15730,6,1
151,15794,6,6
152,15878,6,12
153,15905,6,3
154,15937,6,62
155,15941,6,3
156,15983,6,7
157,15986,6,12
158,15998,6,73
159,16153,6,11
160,16219,6,74
161,16252,6,48
162,16337,6,17
163,16357,6,31
164,16375,6,0
165,16376,6,72
166,16424,6,3
167,16426,6,36
168,16434,6,37
169,16442,6,8
170,16496,6,0
171,16505,6,64
172,16512,6,98
173,16530,6,20
174,16535,6,51
175,16556,6,140
176,16572,6,55
177,16593,6,7
178,16622,6,15
179,16623,6,1
180,16680,6,4
181,16686,6,27
182,16725,6,3
183,16930,6,363
184,16939,6,18
185,16997,6,9
186,17022,6,13
187,17027,6,57
188,17128,6,99
189,17161,6,15
190,17232,6,4
191,17273,6,11
192,17321,6,24
193,17338,6,114
194,17452,6,54
195,17548,6,24
196,17620,6,3
197,17696,6,20
198,17710,6,13
199,17766,6,69
200,17838,6,42
201,17893,6,36
202,17901,6,30
203,17907,6,20
204,17919,6,16
205,17929,6,79
206,17954,6,5
207,17982,6,93
208,17988,6,69
209,17992,6,4
210,18015,6,54
211,18030,6,72
212,18032,6,1
213,18036,6,295
214,18042,6,19
215,18054,6,6
216,18063,6,3
217,18067,6,3
218,18123,6,5
219,18126,6,33
220,18171,6,14
221,18289,6,122
222,18314,6,56
223,18316,6,10
224,18373,6,24
225,18395,6,4
226,18400,6,15
227,18564,6,8
228,18568,6,1
229,18577,6,69
230,18607,6,26
231,18795,6,64
232,18819,6,63
233,18821,6,0
234,18839,6,6
235,18872,6,3
236,18882,6,30
237,18887,6,6
238,18900,6,29
239,19198,6,65
240,19238,6,98
241,19252,6,32
242,19260,6,12
243,19262,6,18
244,19273,6,48
245,19287,6,11
246,19293,6,79
247,19296,6,25
248,19318,6,82
249,19339,6,12
250,19352,6,22
251,19354,6,71
252,19358,6,4
253,19363,6,116
254,19392,6,38
255,19432,6,1
256,19452,6,14
257,19455,6,100
258,19470,6,8
259,19508,6,4
260,19514,6,20
261,19522,6,13
262,19562,6,22
263,19566,6,8
264,19599,6,140
265,19600,6,70
266,19610,6,105
267,19627,6,10
268,19683,6,3
269,19698,6,97
270,19717,6,4
271,19734,6,43
272,19779,6,2
273,19788,6,2
274,19818,6,57
275,19828,6,7
276,19844,6,14
277,19858,6,28
278,19864,6,16
279,19873,6,3
280,19878,6,2
281,19890,6,79
282,19892,6,96
283,19896,6,6
284,19901,6,115
285,19913,6,110
286,19918,6,98
287,19921,6,21
288,19928,6,12
289,19931,6,1
290,19948,6,2
291,19950,6,214
292,19953,6,123
293,19956,6,71
294,19957,6,4
295,19958,6,29
296,19960,6,5
297,19966,6,5
298,19983,6,6
299,19997,6,17
300,20017,6,2
301,20036,6,113
302,20043,6,5
303,20054,6,11
304,20056,6,33
305,20126,6,60
306,20157,6,3
307,20178,6,97
308,20202,6,42
309,20220,6,27
310,20242,6,25
311,20311,6,50
312,20321,6,36
313,20325,6,25
314,20352,6,3
315,20391,6,52
316,20404,6,2
317,20437,6,55
318,20454,6,32
319,20505,6,23
320,20521,6,1
321,20529,6,108
322,20536,6,5
323,20538,6,41
324,20543,6,78
325,20572,6,5
326,20599,6,16
327,20805,6,8
328,20970,6,35
329,21078,6,4
330,21270,6,12
331,21454,6,4
332,21497,6,40
333,21501,6,31
334,21523,6,6
335,21534,6,95
336,21538,6,15
337,21558,6,31
338,21560,6,5
339,21562,6,1
340,21614,6,44
341,21618,6,120
342,21622,6,77
343,21635,6,33
344,21636,6,153
345,21693,6,10
346,21707,6,75
347,21711,6,4
348,21780,6,1
349,21837,6,14
350,21840,6,67
351,21853,6,19
352,21897,6,82
353,21987,6,80
354,22117,6,58
355,22168,6,78
356,22184,6,26
357,22186,6,10
358,22197,6,34
359,22209,6,9
360,22217,6,37
361,22244,6,79
362,22261,6,2
363,22263,6,85
364,22274,6,0
365,22275,6,140
366,22277,6,2
367,22458,6,96
368,22505,6,12
369,22514,6,239
370,22515,6,3
371,22532,6,71
372,22542,6,35
373,22557,6,0
374,22558,6,94
375,22563,6,119
376,22581,6,138
377,22650,6,89
378,22664,6,27
379,22715,6,42
380,22799,6,5
381,22823,6,26
382,22871,6,35
383,22896,6,8
384,23003,6,82
385,23264,6,13
386,23312,6,19
387,23359,6,44
388,23401,6,2
389,23565,6,4
390,23690,6,30
391,23691,6,2
392,23697,6,4
393,23698,6,24
394,23733,6,42
395,23772,6,30
396,23788,6,1
397,23792,6,27
398,23800,6,21
399,23818,6,18
400,23985,6,19
401,23986,6,33
402,24064,6,17
403,24262,6,1
404,24273,6,41
405,24388,6,0
406,24400,6,9
407,24451,6,26
408,24589,6,10
409,24597,6,1
410,24617,6,29
411,24618,6,82
412,24655,6,32
413,24679,6,46
414,24703,6,24
415,24729,6,21
416,24770,6,106
417,24782,6,31
418,24934,6,30
419,25040,6,8
420,25055,6,0
421,25111,6,17
422,25332,6,81
423,25353,6,7
424,25479,6,4
425,25482,6,0
426,25493,6,1
427,25505,6,17
428,25569,6,40
429,25616,6,3
430,25660,6,84
431,25764,6,4
432,25768,6,5
433,25805,6,43
434,25807,6,60
435,25813,6,2
436,25816,6,80
437,25822,6,22
438,25845,6,32
439,25878,6,54
440,25931,6,26
441,25961,6,17
442,26031,6,33
443,26121,6,66
444,26123,6,51
445,26149,6,35
446,26151,6,5
447,26197,6,151
448,26288,6,1
449,26289,6,55
450,26294,6,139
451,26299,6,12
452,26319,6,5
453,26323,6,26
454,26365,6,7
455,26368,6,31
456,26396,6,9
457,26438,6,58
458,26466,6,71
459,26467,6,59
460,26477,6,4
461,26517,6,27
462,27465,6,45
463,27467,6,34
464,27475,6,105
465,27478,6,75
466,27490,6,41
467,27506,6,54
468,27534,6,11
469,27555,6,32
470,27562,6,12
471,27577,6,33
472,27615,6,98
473,27630,6,18
474,27647,6,99
475,27676,6,5
476,27684,6,122
477,27690,6,11
478,27815,6,30
479,27845,6,21
480,28163,6,4
481,29591,6,18
482,29617,6,17
483,29622,6,9
484,29715,6,31
485,29766,6,8
486,29976,6,1
487,30011,6,97
488,30116,6,103
489,30162,6,16
490,31166,6,13
491,31490,6,1
492,31837,6,58
