,playerId,BattingOrder_vR,PA
176,19953,1,46
177,19956,1,104
178,19958,1,1
179,19997,1,1
180,20002,1,2
181,20017,1,9
182,20036,1,5
183,20043,1,18
184,20126,1,1
185,20157,1,5
186,20178,1,1
187,20308,1,1
188,20311,1,4
189,20321,1,1
190,20325,1,10
191,20391,1,12
192,20454,1,107
193,20463,1,1
194,20503,1,4
195,20521,1,22
196,20529,1,14
197,20536,1,3
198,21270,1,1
199,21293,1,1
200,21454,1,250
201,21479,1,217
202,21501,1,6
203,21523,1,195
204,21558,1,83
205,21560,1,10
206,21562,1,1
207,21614,1,4
208,21622,1,9
209,21635,1,44
210,21636,1,42
211,21707,1,1
212,21711,1,33
213,21746,1,1
214,21780,1,250
215,21837,1,12
216,21853,1,10
217,21897,1,41
218,21987,1,3
219,22117,1,78
220,22168,1,114
221,22186,1,1
222,22197,1,42
223,22202,1,1
224,22209,1,1
225,22244,1,46
226,22263,1,1
227,22266,1,5
228,22458,1,2
229,22532,1,1
230,22542,1,10
231,22557,1,1
232,22558,1,11
233,22664,1,2
234,22715,1,263
235,22799,1,154
236,22823,1,13
237,22842,1,1
238,22871,1,43
239,22896,1,3
240,23296,1,1
241,23312,1,82
242,23359,1,1
243,23378,1,3
244,23401,1,7
245,23565,1,4
246,23690,1,3
247,23697,1,164
248,23733,1,6
249,23772,1,13
250,23800,1,21
251,23818,1,94
252,23985,1,2
253,23986,1,1
254,24064,1,37
255,24262,1,52
256,24273,1,1
257,24336,1,0
258,24589,1,5
259,24610,1,492
260,24617,1,138
261,24618,1,4
262,24655,1,22
263,24679,1,206
264,24770,1,15
265,25040,1,1
266,25111,1,2
267,25459,1,1
268,25479,1,6
269,25482,1,1
270,25660,1,3
271,25764,1,154
272,25768,1,240
273,25805,1,4
274,25807,1,5
275,25813,1,9
276,25878,1,121
277,25931,1,6
278,25961,1,1
279,26123,1,0
280,26149,1,1
281,26288,1,129
282,26289,1,163
283,26294,1,137
284,26319,1,4
285,26323,1,4
286,26368,1,9
287,26396,1,3
288,26420,1,1
289,26467,1,5
290,26517,1,2
291,26668,1,69
292,27478,1,1
293,27506,1,244
294,27534,1,224
295,27555,1,2
296,27577,1,2
297,27647,1,86
298,27684,1,6
299,27769,1,7
300,28163,1,8
301,29617,1,5
302,29622,1,24
303,29766,1,11
304,29931,1,3
305,29976,1,4
306,30162,1,2
307,31347,1,65
308,31490,1,6
309,33189,1,101
